Episode,Total Reward,Requests Served,Average Waiting
2447,-8029626,75,70.12
2448,-11582193,64,80.9
2449,-14383255,34,90.75
2450,-7988494,83,69.18
2451,-6336354,81,60.4
2452,-10133872,52,73.06
2453,-9635042,58,75.94
2454,-8089720,50,65.66
2455,-8558865,49,69.38
2456,-13633900,44,85.93
2457,-14406897,71,93.38
2458,-5216696,81,57.6
2459,-14602248,53,94.35
2460,-10462661,60,71.72
2461,-12650715,48,76.34
2462,-8023539,74,67.28
2463,-13488423,63,90.66
2464,-9593707,64,70.89
2465,-10414636,57,73.28
2466,-10101368,54,70.83
2467,-8973167,79,69.97
2468,-13920636,56,85.36
2469,-10936715,42,84.29
2470,-6967623,77,67.69
2471,-11337695,55,80.79
2472,-6494466,69,58.98
2473,-12286416,52,82.69
2474,-9651331,61,71.79
2475,-10767460,50,77.36
2476,-14108798,64,84.12
2477,-12212710,30,80.65
2478,-10564718,71,78.46
2479,-11515910,60,83.55
2480,-11437215,43,77.76
2481,-12874448,56,86.55
2482,-7962333,65,69.91
2483,-11129935,50,81.11
2484,-7019578,65,67.84
2485,-10676399,58,72.75
2486,-10238233,52,71.33
2487,-8801073,40,73.78
2488,-11329002,44,74.09
2489,-12615524,54,87.89
2490,-15608249,24,99.28
2491,-9442294,44,63.93
2492,-13390832,19,82.99
2493,-10007052,66,78.44
2494,-13823626,56,92.87
2495,-11409033,59,80.88
2496,-10743388,57,79.5
2497,-11668311,68,85.33
2498,-11656776,42,83.29
2499,-8502023,57,67.34
2500,-8639988,67,68.18
2501,-7008417,67,61.75
2502,-10674761,46,72.81
2503,-10362580,58,74.35
2504,-11474253,60,85.75
2505,-7282806,61,64.53
2506,-10979532,46,76.87
2507,-13649888,49,88.11
2508,-6123002,75,59.55
2509,-11567982,57,84.74
2510,-12980866,47,83.46
2511,-10300877,69,82.72
2512,-9980648,66,64.92
2513,-12534311,36,78.73
2514,-11995922,68,87.32
2515,-10521929,60,73.81
2516,-9657832,63,67.62
2517,-11140808,57,82.22
2518,-7499021,66,61.26
2519,-11093744,65,74.7
2520,-8266169,82,71.64
2521,-9559604,67,77.52
2522,-13240322,62,88.08
2523,-10620838,64,75.79
2524,-9144529,57,73.9
2525,-7928306,59,65.1
2526,-12707062,45,79.35
2527,-12168324,61,81.8
2528,-6879760,79,63.09
2529,-10077057,43,71.42
2530,-11482721,39,84.59
2531,-7846502,73,62.38
2532,-11409347,29,77.6
2533,-10696180,39,74.46
2534,-10615481,42,78.88
2535,-9463000,55,69.03
2536,-10345211,58,77.58
2537,-14160274,44,93.95
2538,-9129330,52,73.1
2539,-10905965,60,80.59
2540,-12938103,31,78.69
2541,-13636747,49,89.54
2542,-10117017,62,73.73
2543,-13348797,52,87.17
2544,-10537851,30,74.13
2545,-11656538,71,85.48
2546,-14291664,49,83.06
2547,-11160581,38,79.82
2548,-6780957,80,63.55
2549,-14607757,39,95.41
2550,-11885351,66,81.25
2551,-13146283,60,86.83
2552,-4597297,85,48.01
2553,-12572685,34,78.03
2554,-11931844,61,77.19
2555,-7993282,88,65.95
2556,-7621992,58,61.55
2557,-8200348,65,69.36
2558,-8301738,65,66.64
2559,-12801241,58,84.97
2560,-8281032,72,72.03
2561,-11595367,56,76.41
2562,-11540911,54,75.46
2563,-7123789,67,67.13
2564,-10934327,44,77.94
2565,-11779995,67,79.9
2566,-8809220,48,61.9
2567,-14620802,70,96.26
2568,-12927850,52,88.91
2569,-13921105,29,91.71
2570,-9150396,46,65.94
2571,-9658104,60,78.08
2572,-10544209,64,71.9
2573,-8330231,66,70.07
2574,-11693663,52,83.21
2575,-11084574,10,81.27
2576,-14449811,69,93.66
2577,-7526420,64,62.92
2578,-9040918,62,68.41
2579,-10585903,57,73.78
2580,-9447894,68,76.7
2581,-8125671,78,72.16
2582,-10304375,54,76.82
2583,-9989503,43,75.87
2584,-10101216,59,69.23
2585,-9461774,65,72.25
2586,-13134597,50,88.25
2587,-9904999,65,77.03
2588,-9024805,67,77.0
2589,-6391352,66,64.1
2590,-12351092,51,83.01
2591,-8264623,65,66.84
2592,-10794884,64,78.13
2593,-10086940,65,74.57
2594,-8476547,65,67.84
2595,-12242557,52,81.01
2596,-10304155,71,78.01
2597,-12363614,67,93.41
2598,-8772750,48,75.64
2599,-11024515,62,75.89
2600,-7679178,73,68.17
2601,-9505875,52,74.56
2602,-9169383,62,68.53
2603,-15931641,39,91.65
2604,-10044200,65,75.33
2605,-10881040,49,81.15
2606,-8035248,73,70.29
2607,-7992873,65,65.44
2608,-10675655,66,79.5
2609,-10481694,67,80.18
2610,-17527617,1,99.53
2611,-7851054,67,68.89
2612,-13121490,19,91.5
2613,-6908248,73,63.31
2614,-5514328,79,64.48
2615,-12900162,70,93.19
2616,-8224383,58,64.67
2617,-15902354,64,96.53
2618,-13336547,51,84.89
2619,-15748565,50,90.01
2620,-12887026,55,89.93
2621,-8056514,61,61.01
2622,-9605471,71,72.89
2623,-15334917,59,99.46
2624,-11162674,44,79.91
2625,-14263768,61,101.55
2626,-10009316,55,69.08
2627,-10683493,82,80.2
2628,-13013109,39,85.06
2629,-12006582,70,83.12
2630,-10979068,70,87.37
2631,-6322577,65,63.35
2632,-9670510,66,79.98
2633,-10408427,63,77.52
2634,-12026984,81,86.05
2635,-8347784,73,72.56
2636,-6417821,74,63.72
2637,-6020631,72,62.95
2638,-8270433,65,73.85
2639,-15084657,60,92.78
2640,-6784333,46,55.03
2641,-9010790,54,68.85
2642,-10214606,51,76.47
2643,-14402382,66,91.51
2644,-8006433,72,73.68
2645,-11581783,66,79.64
2646,-10555013,56,73.0
2647,-11493722,53,76.79
2648,-12884792,62,87.65
2649,-8418192,66,67.29
2650,-7524465,79,65.51
2651,-6598696,69,58.17
2652,-10328058,67,76.72
2653,-5975270,64,58.52
2654,-10968021,63,82.24
2655,-8372464,60,72.47
2656,-7633764,74,64.14
2657,-11902467,59,79.56
2658,-7117290,75,65.28
2659,-8572968,62,71.77
2660,-11901739,43,78.03
2661,-12043080,49,80.72
2662,-4992507,85,62.83
2663,-7149313,63,67.21
2664,-13724305,44,92.71
2665,-12361847,67,85.91
2666,-9236843,90,73.9
2667,-6706993,90,65.79
2668,-5540562,88,58.01
2669,-9336062,63,73.91
2670,-7825497,65,64.81
2671,-14015199,63,95.26
2672,-12784504,50,91.76
2673,-7968471,56,67.91
2674,-11987280,50,84.38
2675,-8545015,76,67.16
2676,-9088290,53,72.43
2677,-12275217,60,82.5
2678,-8414297,66,60.93
2679,-10226524,53,77.92
2680,-11510423,43,86.57
2681,-8730534,71,63.82
2682,-5336657,88,58.67
2683,-8821692,83,72.5
2684,-11202213,56,77.52
2685,-8257481,65,67.09
2686,-14522086,58,92.67
2687,-11860392,49,82.69
2688,-14920272,20,92.36
2689,-13937302,40,92.04
2690,-8498997,57,69.2
2691,-14149866,52,86.78
2692,-7863299,94,66.64
2693,-13614034,50,87.55
2694,-10135193,66,84.84
2695,-11114231,65,76.91
2696,-9823109,45,78.9
2697,-7724622,61,63.0
2698,-13497299,45,89.77
2699,-12683308,52,88.33
2700,-9607969,68,72.85
2701,-10060493,67,72.97
2702,-11544474,48,77.19
2703,-7968538,63,63.7
2704,-8549595,54,62.68
2705,-11617154,64,79.34
2706,-8061290,68,69.86
2707,-13782843,36,88.58
2708,-10572860,51,75.35
2709,-12461852,58,82.64
2710,-12301993,61,79.23
2711,-7980480,64,64.79
2712,-11992560,69,88.14
2713,-8623201,66,70.83
2714,-11833808,45,82.49
2715,-12187861,45,79.9
2716,-15850709,40,99.12
2717,-6940570,86,64.19
2718,-11034004,34,82.5
2719,-9758169,53,78.69
2720,-9385298,58,74.8
2721,-9378922,57,67.76
2722,-11893707,51,82.91
2723,-15300908,8,99.13
2724,-12900961,62,89.9
2725,-14543160,38,89.65
2726,-11226755,59,83.62
2727,-13701232,48,87.43
2728,-9023749,47,72.65
2729,-8529403,52,70.45
2730,-10523532,27,71.41
2731,-11578528,42,79.14
2732,-13646514,28,91.46
2733,-11532487,27,71.35
2734,-8926850,62,74.41
2735,-12860393,34,77.11
2736,-8739609,49,65.09
2737,-11920209,59,81.71
2738,-8170516,50,66.37
2739,-10041079,54,74.95
2740,-13167054,59,85.22
2741,-7023247,73,58.15
2742,-8633929,58,62.32
2743,-12982672,61,87.64
2744,-11060204,45,82.17
2745,-11261051,79,77.18
2746,-8852312,71,75.36
2747,-12570554,67,78.8
2748,-9139655,78,72.92
2749,-14916651,31,93.37
2750,-10555296,44,72.09
2751,-11384003,73,88.1
2752,-18059476,40,106.43
2753,-12145231,67,88.0
2754,-13923450,64,97.58
2755,-12467342,69,81.57
2756,-10071627,43,72.13
2757,-9158913,57,75.64
2758,-9926043,57,80.7
2759,-8690097,70,70.16
2760,-9065412,58,74.9
2761,-6814693,69,64.53
2762,-10486670,47,82.96
2763,-10603931,70,76.58
2764,-15074946,55,95.13
2765,-6453127,56,58.37
2766,-11515948,48,80.1
2767,-13070050,67,79.32
2768,-14275295,53,93.77
2769,-15745796,59,97.68
2770,-12579244,60,88.27
2771,-17077343,47,107.57
2772,-12030784,45,80.52
2773,-13819157,53,85.93
2774,-7427816,61,68.45
2775,-11410766,76,75.28
2776,-13985259,56,88.86
2777,-12369470,51,86.82
2778,-9407618,34,71.97
2779,-7873048,51,68.52
2780,-7480900,74,67.14
2781,-12485078,56,82.77
2782,-9614020,75,76.6
2783,-12553302,65,87.44
2784,-9709203,64,68.91
2785,-10701487,58,82.63
2786,-10871989,67,84.34
2787,-9855363,57,75.73
2788,-10462085,55,76.3
2789,-15253048,35,95.38
2790,-5866477,77,62.55
2791,-6618461,64,59.19
2792,-8916430,68,73.14
2793,-8515205,74,74.48
2794,-9720137,63,82.4
2795,-9438942,47,72.94
2796,-9985711,57,73.62
2797,-10707275,57,79.02
2798,-16197749,43,101.62
2799,-9291307,37,70.3
2800,-9405148,46,77.21
2801,-11215807,56,81.6
2802,-9660053,67,73.22
2803,-13472264,49,90.45
2804,-10999049,64,75.25
2805,-14444872,51,89.01
2806,-11385232,65,88.16
2807,-6476677,96,68.21
2808,-8664134,81,74.6
2809,-10055956,67,74.97
2810,-12512254,47,85.18
2811,-8191751,63,60.09
2812,-9716912,63,79.86
2813,-5240595,83,55.7
2814,-12772212,67,82.18
2815,-7658246,68,68.54
2816,-9890236,57,72.88
2817,-8385653,48,63.01
2818,-15829856,29,97.0
2819,-7872992,60,72.78
2820,-6315555,79,62.88
2821,-7755214,68,67.19
2822,-10181720,57,74.37
2823,-6759958,89,59.29
2824,-11170248,61,77.02
2825,-11377908,37,76.2
2826,-7388280,83,65.05
2827,-10882026,66,78.7
2828,-8408168,81,66.01
2829,-11254294,57,76.29
2830,-6963991,61,59.22
2831,-12504076,39,81.8
2832,-4886742,67,51.9
2833,-12616733,48,83.14
2834,-10185237,55,75.22
2835,-11191250,62,80.87
2836,-9599018,68,80.68
2837,-12156652,75,92.31
2838,-11370500,54,86.79
2839,-9818728,82,74.25
2840,-6908788,86,67.96
2841,-14039168,61,91.09
2842,-9055177,55,66.2
2843,-11163682,73,87.55
2844,-9314592,58,70.1
2845,-14384754,57,92.37
2846,-10210996,63,74.78
2847,-8948527,60,64.27
2848,-7739207,72,70.04
2849,-4871712,67,52.75
2850,-8160963,73,66.56
2851,-16532426,62,99.72
2852,-13318825,66,95.8
2853,-4976995,101,55.95
2854,-8563634,75,71.03
2855,-7667841,72,68.18
2856,-6037523,86,53.14
2857,-6099561,63,55.39
2858,-9124171,68,72.34
2859,-8624858,75,62.61
2860,-13470917,49,88.75
2861,-9517817,59,72.38
2862,-11198388,63,81.15
2863,-8132285,61,66.85
2864,-8035413,74,70.21
2865,-11536254,64,77.5
2866,-12438146,61,81.15
2867,-10326097,43,69.16
2868,-12328351,36,88.43
2869,-12375076,78,82.44
2870,-10324667,50,77.7
2871,-8434572,63,65.33
2872,-9244898,55,70.23
2873,-6760216,72,60.32
2874,-6895022,63,66.81
2875,-12141358,70,86.82
2876,-10051633,49,67.34
2877,-12233122,67,87.02
2878,-9279521,62,74.02
2879,-8611780,55,71.04
2880,-9813535,87,73.78
2881,-11367283,73,84.37
2882,-7737469,66,69.12
2883,-10769355,54,68.97
2884,-7898142,91,62.75
2885,-13314874,68,89.24
2886,-8990691,63,72.83
2887,-15553636,21,101.82
2888,-14444077,6,88.13
2889,-10864311,61,81.19
2890,-11133411,59,79.96
2891,-11170865,69,80.36
2892,-5146522,76,48.34
2893,-5160463,100,60.69
2894,-7523190,51,64.29
2895,-8168260,61,68.1
2896,-9167611,89,74.22
2897,-5820167,79,66.93
2898,-13216792,22,81.39
2899,-8276984,42,70.84
2900,-13023403,69,82.3
2901,-6575196,73,63.76
2902,-8896034,48,66.81
2903,-10553442,61,76.48
2904,-8750170,71,71.45
2905,-7136333,61,62.67
2906,-10923038,69,80.73
2907,-13036015,74,88.23
2908,-12915966,56,86.87
2909,-12501582,44,81.12
2910,-8298494,81,69.43
2911,-12357084,60,81.67
2912,-15868638,1,92.86
2913,-10297858,70,77.04
2914,-14846588,53,89.56
2915,-11625432,52,77.08
2916,-17094637,3,107.44
2917,-11179120,66,79.27
2918,-11055444,50,77.7
2919,-10433110,63,76.9
2920,-9114604,58,70.09
2921,-11298578,46,82.66
2922,-9184494,56,70.91
2923,-8812724,51,72.32
2924,-14232615,49,92.53
2925,-14812645,38,92.14
2926,-10703942,44,71.72
2927,-12069357,64,90.09
2928,-12563999,53,81.18
2929,-12340831,26,83.25
2930,-11166838,43,75.48
2931,-7925830,55,64.86
2932,-10420275,78,82.28
2933,-12105730,61,80.63
2934,-8658722,67,74.3
2935,-8730993,65,72.28
2936,-11305441,75,77.86
2937,-8450122,79,72.84
2938,-14068691,56,92.12
2939,-9663971,66,69.35
2940,-5944636,68,62.7
2941,-5941782,81,60.84
2942,-15073705,15,93.4
2943,-10292869,29,79.06
2944,-13512623,59,91.48
2945,-11647775,43,74.03
2946,-8584589,66,71.51
2947,-13733059,56,94.98
2948,-8061284,69,65.67
2949,-8619901,65,64.87
2950,-11522971,51,79.49
2951,-10618051,69,79.0
2952,-12852966,59,84.41
2953,-6779763,68,63.16
2954,-10436581,64,76.82
2955,-13394236,52,87.64
2956,-9414735,55,69.13
2957,-10921852,68,81.01
2958,-7781213,68,62.83
2959,-12360168,54,83.49
2960,-11499056,60,80.82
2961,-7351568,77,64.46
2962,-10641841,54,77.35
2963,-11119752,36,78.4
2964,-8797123,66,66.96
2965,-13287234,35,87.46
2966,-11180980,41,79.88
2967,-12013081,54,81.06
2968,-8290875,58,64.45
2969,-10051789,56,71.97
2970,-7999185,40,66.99
2971,-8965760,58,60.32
2972,-11771953,59,73.61
2973,-9398335,43,70.74
2974,-12096714,64,81.62
2975,-8194460,82,68.17
2976,-7214233,73,66.29
2977,-6488580,68,60.29
2978,-9161073,52,70.06
2979,-10016890,62,74.01
2980,-15439275,38,97.32
2981,-17277311,29,98.85
2982,-7277702,85,73.28
2983,-12337505,47,81.66
2984,-9994257,39,75.3
2985,-8103312,64,69.07
2986,-10827517,47,72.86
2987,-9627654,54,79.07
2988,-12295471,59,82.74
2989,-6407339,71,60.53
2990,-7641745,70,73.84
2991,-8072638,62,64.6
2992,-11210630,46,77.76
2993,-11342521,59,79.64
2994,-12462583,59,78.28
2995,-10878636,49,79.04
2996,-14390428,61,90.57
2997,-11042124,64,85.45
2998,-9612277,65,74.43
2999,-6509941,77,59.54
3000,-5122031,81,59.31
3001,-5414846,56,56.07
3002,-8065979,56,63.06
3003,-9842963,65,74.19
3004,-2684920,90,43.82
3005,-6837751,64,59.61
3006,-10982272,75,81.93
3007,-15305503,60,98.97
3008,-6845324,65,62.51
3009,-7119110,55,67.64
3010,-9152380,63,63.48
3011,-10726746,64,76.45
3012,-12139673,65,83.9
3013,-9486241,67,74.39
3014,-9235503,60,66.57
3015,-6766875,62,57.43
3016,-8340872,71,71.57
3017,-10943086,47,72.81
3018,-10646981,75,83.17
3019,-4450457,74,45.95
3020,-10223147,68,78.7
3021,-11013433,38,75.67
3022,-7037078,48,60.57
3023,-9155824,52,65.43
3024,-12959624,40,87.22
3025,-8860625,39,71.57
3026,-8888330,47,69.52
3027,-14269293,42,91.74
3028,-10548378,61,74.83
3029,-7048300,68,68.62
3030,-7641198,69,68.66
3031,-9276480,75,73.62
3032,-6701204,73,61.69
3033,-9460410,53,72.61
3034,-13104180,39,90.48
3035,-12807397,64,86.09
3036,-12899752,51,81.33
3037,-4802960,82,52.18
3038,-8773205,57,70.36
3039,-8442909,44,62.41
3040,-10489253,47,78.14
3041,-11322888,62,82.8
3042,-9477953,50,70.56
3043,-10139128,58,74.61
3044,-10042871,54,72.84
3045,-6460233,70,58.73
3046,-8578519,68,68.63
3047,-6266598,85,58.17
3048,-8632087,54,70.07
3049,-9501429,62,78.21
3050,-9850019,65,85.18
3051,-11069138,62,78.7
3052,-11890176,68,83.91
3053,-4267590,85,53.88
3054,-9002504,73,73.66
3055,-5658930,63,59.17
3056,-6832385,68,65.31
3057,-10490130,39,76.33
3058,-9599391,36,76.5
3059,-12693837,53,83.23
3060,-6879522,58,56.45
3061,-6326191,63,61.79
3062,-12068540,46,76.85
3063,-10176809,47,70.06
3064,-5058920,62,50.4
3065,-5244423,77,55.74
3066,-4933993,80,56.5
3067,-5597639,63,55.97
3068,-8994292,74,62.98
3069,-9736991,57,72.8
3070,-8560213,67,69.63
3071,-9716398,88,72.26
3072,-10825391,70,72.89
3073,-5948136,73,62.77
3074,-8144448,55,68.9
3075,-13827626,43,86.77
3076,-12667323,40,87.08
3077,-9497656,48,72.55
3078,-9277760,58,72.21
3079,-12571822,60,83.06
3080,-8843015,57,66.23
3081,-14638171,57,96.32
3082,-11199137,55,75.38
3083,-7354113,75,57.48
3084,-7763570,73,62.52
3085,-13003395,19,85.37
3086,-5978415,84,62.62
3087,-11548302,69,83.72
3088,-9622886,50,69.13
3089,-9343321,58,72.6
3090,-8735813,58,66.92
3091,-7750281,56,63.49
3092,-7057894,57,60.55
3093,-12607896,64,89.76
3094,-4767781,77,54.12
3095,-8832915,60,72.4
3096,-9932447,62,77.94
3097,-13960679,46,90.01
3098,-5541087,78,58.8
3099,-8505580,71,68.78
3100,-8784875,78,73.44
3101,-8311282,82,72.03
3102,-7884907,59,72.41
3103,-5637275,93,62.06
3104,-6293208,63,55.23
3105,-9647689,58,70.0
3106,-12836109,57,85.57
3107,-11011133,58,74.63
3108,-9919787,53,73.97
3109,-10371383,56,71.72
3110,-6684054,60,59.58
3111,-8129441,51,65.17
3112,-9131467,40,67.61
3113,-10869292,50,77.28
3114,-8026332,70,61.96
3115,-9380028,60,82.47
3116,-10878214,59,77.59
3117,-8395326,65,69.68
3118,-9559772,63,79.43
3119,-11303335,47,78.94
3120,-14117989,41,89.3
3121,-12935658,41,89.01
3122,-10500472,48,76.31
3123,-9009982,72,64.39
3124,-13021733,45,86.75
3125,-11560090,53,77.57
3126,-9200410,52,73.56
3127,-14485839,41,85.36
3128,-8503854,73,65.35
3129,-7244509,68,57.24
3130,-10204236,64,72.18
3131,-9052879,41,73.1
3132,-9717579,69,74.18
3133,-9562887,56,67.5
3134,-10149115,46,71.99
3135,-7671919,85,72.6
3136,-9623149,67,72.39
3137,-12041767,38,79.89
3138,-9268363,39,69.59
3139,-7542304,68,61.09
3140,-12737817,71,90.44
3141,-5586737,80,56.16
3142,-10215000,52,74.76
3143,-8367651,74,67.79
3144,-9491668,63,76.68
3145,-10682522,52,84.17
3146,-10835177,73,79.79
3147,-5426666,55,60.87
3148,-8342737,62,66.97
3149,-5377587,78,47.52
3150,-5731343,74,57.88
3151,-5307806,65,56.69
3152,-6532509,65,57.51
3153,-9483368,70,67.12
3154,-4432199,86,48.61
3155,-11952484,59,78.22
3156,-5453391,86,59.15
3157,-3542725,85,49.14
3158,-3636001,77,53.24
3159,-6944042,74,66.94
3160,-9479729,51,66.66
3161,-11392021,68,84.46
3162,-6403102,80,59.2
3163,-9185254,62,72.74
3164,-8376812,59,74.03
3165,-8755767,62,69.75
3166,-10414993,68,85.6
3167,-6766762,68,62.49
3168,-9465464,54,68.4
3169,-5737549,71,63.16
3170,-6861309,70,63.2
3171,-5776460,76,57.39
3172,-11037476,53,82.9
3173,-6445838,70,56.23
3174,-6282120,68,63.75
3175,-8243039,70,71.26
3176,-5350871,79,53.65
3177,-7948213,57,67.8
3178,-8388107,65,66.3
3179,-5562400,63,58.54
3180,-4554519,82,52.88
3181,-10122198,79,73.07
3182,-8524415,66,62.88
3183,-4576687,82,53.22
3184,-4829177,73,56.33
3185,-5492265,66,52.92
3186,-11327338,56,84.69
3187,-14315092,67,91.31
3188,-12070657,36,83.34
3189,-9656123,64,78.25
3190,-8663236,62,66.0
3191,-11951140,40,83.2
3192,-10116003,44,74.13
3193,-6997296,80,72.05
3194,-6632124,68,62.42
3195,-7537660,88,72.38
3196,-8497520,73,69.74
3197,-8629611,85,71.03
3198,-7093685,62,63.69
3199,-10394621,64,77.21
3200,-15649296,44,97.6
3201,-6276096,75,59.48
3202,-7978250,71,66.86
3203,-5052752,90,59.0
3204,-3044360,108,47.65
3205,-8179482,73,71.22
3206,-9001354,59,67.59
3207,-6688752,71,62.27
3208,-5372781,77,52.46
3209,-7319027,70,62.13
3210,-5217833,65,57.65
3211,-9261903,63,66.86
3212,-7542275,64,66.42
3213,-5876239,72,57.67
3214,-5027707,82,47.02
3215,-9816537,52,70.97
3216,-5535433,72,58.29
3217,-10198975,41,71.83
3218,-6026866,69,57.28
3219,-10045314,54,72.01
3220,-10351019,59,76.16
3221,-11287861,75,69.18
3222,-10331461,59,72.41
3223,-6035740,72,55.07
3224,-10758369,56,70.91
3225,-9409847,54,68.78
3226,-8798992,59,62.71
3227,-6725096,85,64.58
3228,-8244193,59,71.5
3229,-7540936,100,65.8
3230,-8712882,59,69.81
3231,-5257133,91,52.22
3232,-7807703,68,72.46
3233,-8032750,59,66.24
3234,-6788324,63,65.48
3235,-7347635,72,64.78
3236,-3479528,97,46.96
3237,-4474040,76,53.36
3238,-10296031,54,66.4
3239,-6318208,69,60.18
3240,-2722145,118,42.26
3241,-4559755,103,51.54
3242,-4216728,97,54.1
3243,-9312355,62,61.0
3244,-12144820,45,79.47
3245,-5370014,82,55.52
3246,-2550064,75,42.47
3247,-9826729,83,80.63
3248,-9104631,72,68.86
3249,-6407818,64,58.24
3250,-4478133,71,44.36
3251,-3589201,75,41.9
3252,-7808111,54,60.4
3253,-3776246,84,47.52
3254,-6694327,95,67.29
3255,-10314727,58,72.7
3256,-6945598,63,59.53
3257,-5458331,77,58.31
3258,-7183722,68,56.49
3259,-7082335,74,62.22
3260,-7416484,53,60.06
3261,-7028802,59,63.64
3262,-10165476,65,74.93
3263,-5694174,79,58.45
3264,-3211562,79,47.71
3265,-8874636,73,69.76
3266,-8497410,69,67.62
3267,-12612297,58,89.24
3268,-6262423,87,60.51
3269,-7437216,69,63.16
3270,-3327365,82,48.1
3271,-7081229,71,55.95
3272,-7689622,86,65.21
3273,-6503030,55,62.71
3274,-4262746,76,43.08
3275,-5120928,79,53.25
3276,-7950706,55,68.64
3277,-4578313,82,54.55
3278,-9644309,67,67.03
3279,-9046848,60,67.9
3280,-9215398,64,73.58
3281,-8225712,68,64.91
3282,-8735793,61,63.87
3283,-11201864,55,76.77
3284,-8497426,68,65.28
3285,-7568875,67,62.03
3286,-8123112,53,60.22
3287,-8986372,57,73.95
3288,-13647033,39,85.29
3289,-9083803,55,68.23
3290,-6951645,69,66.86
3291,-9261820,47,70.78
3292,-8696691,62,70.73
3293,-8692733,85,67.93
3294,-8912461,49,64.21
3295,-9229438,56,71.37
3296,-9512989,65,73.55
3297,-6192876,66,55.42
3298,-4136829,84,47.99
3299,-7612146,55,62.87
3300,-11820467,43,84.15
3301,-9436807,75,73.55
3302,-9250902,60,69.38
3303,-11524211,48,74.84
3304,-7139659,62,64.25
3305,-7118723,56,69.21
3306,-11840754,57,86.25
3307,-10839876,61,74.74
3308,-8140390,80,74.66
3309,-2915862,82,42.67
3310,-8132357,57,64.81
3311,-5832104,63,53.73
3312,-5361999,76,54.72
3313,-7718362,67,63.22
3314,-11424011,36,82.4
3315,-6618872,72,56.05
3316,-6346883,65,56.95
3317,-12462256,74,79.47
3318,-6266866,88,61.7
3319,-8751251,57,67.63
3320,-6166620,79,60.22
3321,-9411506,85,70.27
3322,-7931605,78,71.08
3323,-10155703,61,76.78
3324,-6955298,63,61.66
3325,-4539009,72,54.57
3326,-7565448,64,67.91
3327,-3511299,102,53.24
3328,-5027656,72,56.01
3329,-10361260,57,73.18
3330,-11784973,49,87.88
3331,-3777444,78,43.39
3332,-6718511,70,66.05
3333,-9002739,55,71.1
3334,-8065577,64,63.86
3335,-5861281,66,57.56
3336,-13584065,31,89.33
3337,-6646831,85,65.0
3338,-9226435,90,73.24
3339,-13638354,18,83.51
3340,-6057927,66,52.09
3341,-5484040,73,60.45
3342,-9003196,38,65.08
3343,-8174023,70,72.54
3344,-9862419,64,73.17
3345,-7235377,65,62.09
3346,-4723542,89,50.27
3347,-7196616,81,72.44
3348,-6041495,93,62.41
3349,-5993759,70,57.47
3350,-10144455,64,77.96
3351,-7501414,66,59.28
3352,-5984532,67,56.59
3353,-6972715,79,63.17
3354,-5056567,70,57.11
3355,-7589077,49,69.19
3356,-13504696,23,81.68
3357,-10316355,70,75.59
3358,-12317503,47,85.42
3359,-7989126,70,65.83
3360,-7908625,67,65.05
3361,-11921928,37,80.85
3362,-9533033,65,73.96
3363,-4323626,101,58.38
3364,-5576872,80,59.79
3365,-9616764,64,68.94
3366,-9690588,70,75.78
3367,-14228425,24,90.65
3368,-12297031,38,79.03
3369,-6859125,83,65.04
3370,-5222121,64,51.07
3371,-10881553,70,85.81
3372,-7064034,57,55.02
3373,-12787030,47,80.3
3374,-11851364,38,80.24
3375,-9340441,63,67.91
3376,-9673670,64,70.74
3377,-13564970,39,90.93
3378,-9063413,56,67.66
3379,-9281139,57,66.85
3380,-7687347,75,64.12
3381,-8587296,58,65.64
3382,-2949709,85,47.03
3383,-9481561,54,73.92
3384,-13215650,62,87.18
3385,-15844797,4,93.38
3386,-7299691,66,62.45
3387,-12705323,67,92.68
3388,-14908005,46,97.19
3389,-7288787,85,68.57
3390,-9097817,67,73.14
3391,-7277313,79,60.46
3392,-13792896,37,92.75
3393,-7091578,70,65.18
3394,-11862673,41,80.96
3395,-13048343,56,82.17
3396,-10541199,66,73.17
3397,-14570713,50,97.82
3398,-5585959,57,56.62
3399,-9842466,70,75.35
3400,-11250536,58,82.47
3401,-10788780,42,79.05
3402,-11155141,27,81.99
3403,-15094244,39,88.76
3404,-11283455,54,73.22
3405,-11228368,58,76.16
3406,-12434386,47,88.85
3407,-16057952,1,101.51
3408,-9967482,61,74.48
3409,-9915605,64,66.01
3410,-9498022,49,78.35
3411,-6312185,95,63.34
3412,-11140018,20,78.47
3413,-8963407,80,77.2
3414,-11487165,39,78.63
3415,-13199870,57,85.14
3416,-9767528,59,76.43
3417,-8054907,69,68.42
3418,-13204969,64,85.67
3419,-15258209,43,93.74
3420,-15392253,58,95.38
3421,-13407648,42,85.93
3422,-11511582,33,78.0
3423,-9498070,71,78.47
3424,-9720811,59,74.99
3425,-10407145,58,82.03
3426,-9925053,56,72.24
3427,-8502307,49,65.73
3428,-9225003,75,75.51
3429,-11457544,46,78.7
3430,-9355738,66,76.64
3431,-9800713,63,85.9
3432,-6680319,70,59.69
3433,-6454756,71,63.88
3434,-11462117,46,78.62
3435,-7567038,64,69.88
3436,-12239565,43,86.69
3437,-9533644,61,68.92
3438,-8495348,72,65.55
3439,-10171200,59,74.71
3440,-16520583,48,100.47
3441,-12601790,65,89.78
3442,-9564376,44,72.68
3443,-15920793,35,100.79
3444,-13362898,40,89.49
